Transaction ID,Transaction Date,Store ID,Region,City,State,Product ID,Product Name,Category,Type,Cost per Unit,Price per Unit,Quantity Sold,Total Cost,Total Revenue,Profit
215,5/1/2020,S001,Northern,Alor Setar,Kedah,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,14,140,210,70
216,5/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
217,5/1/2020,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
218,5/1/2020,S010,Southern,Johor Bahru,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
219,5/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
220,5/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,7,84,126,42
221,5/1/2020,S019,East Coast,Kuantan,Pahang,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,18,216,324,108
222,5/1/2020,S019,East Coast,Kuantan,Pahang,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,7,84,126,42
223,5/1/2020,S001,Northern,Alor Setar,Kedah,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,8,64,96,32
224,5/1/2020,S019,East Coast,Kuantan,Pahang,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
225,5/1/2020,S008,Central,Petaling Jaya,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,6,48,72,24
226,6/1/2020,S011,Southern,Iskandar Puteri,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,18,756,990,234
227,6/1/2020,S001,Northern,Alor Setar,Kedah,P003,Dark Roast Beans,Coffee,Beans,42,55,3,126,165,39
228,6/1/2020,S019,East Coast,Kuantan,Pahang,P003,Dark Roast Beans,Coffee,Beans,42,55,3,126,165,39
229,6/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
230,6/1/2020,S017,East Coast,Kota Bharu,Kelantan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,11,495,660,165
231,6/1/2020,S019,East Coast,Kuantan,Pahang,P001,Arabica Coffee Beans,Coffee,Beans,45,60,15,675,900,225
232,6/1/2020,S019,East Coast,Kuantan,Pahang,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
233,6/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
234,6/1/2020,S001,Northern,Alor Setar,Kedah,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
235,6/1/2020,S014,Southern,Seremban,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,8,208,280,72
236,6/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,16,416,560,144
237,6/1/2020,S002,Northern,George Town,Penang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
238,6/1/2020,S013,Southern,Melaka,Melaka,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
239,6/1/2020,S007,Central,Cyberjaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,18,324,450,126
240,6/1/2020,S009,Central,Putrajaya,WP Putrajaya,P013,Oolong Tea,Tea,Oolong Tea,32,45,7,224,315,91
241,6/1/2020,S004,Northern,Taiping,Perak,P013,Oolong Tea,Tea,Oolong Tea,32,45,7,224,315,91
242,6/1/2020,S007,Central,Cyberjaya,Selangor,P013,Oolong Tea,Tea,Oolong Tea,32,45,4,128,180,52
243,6/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,8,256,360,104
244,6/1/2020,S012,Southern,Senai,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,7,245,350,105
245,6/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
246,6/1/2020,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
247,6/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
248,6/1/2020,S013,Southern,Melaka,Melaka,P011,Earl Grey Tea,Tea,Black Tea,20,28,9,180,252,72
249,6/1/2020,S010,Southern,Johor Bahru,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,16,320,448,128
250,6/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,7,140,196,56
251,6/1/2020,S014,Southern,Seremban,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
252,6/1/2020,S007,Central,Cyberjaya,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,20,200,300,100
253,6/1/2020,S004,Northern,Taiping,Perak,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,17,170,255,85
254,6/1/2020,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
255,6/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,18,180,270,90
256,6/1/2020,S013,Southern,Melaka,Melaka,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,19,228,342,114
257,6/1/2020,S006,Central,Shah Alam,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,13,156,234,78
258,6/1/2020,S003,Northern,Ipoh,Perak,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,18,144,216,72
259,6/1/2020,S014,Southern,Seremban,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
260,7/1/2020,S014,Southern,Seremban,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
261,7/1/2020,S014,Southern,Seremban,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
262,7/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,12,504,660,156
263,7/1/2020,S002,Northern,George Town,Penang,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
264,7/1/2020,S017,East Coast,Kota Bharu,Kelantan,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
265,7/1/2020,S006,Central,Shah Alam,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,3,126,165,39
266,7/1/2020,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
267,7/1/2020,S009,Central,Putrajaya,WP Putrajaya,P001,Arabica Coffee Beans,Coffee,Beans,45,60,20,900,1200,300
268,7/1/2020,S017,East Coast,Kota Bharu,Kelantan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
269,7/1/2020,S013,Southern,Melaka,Melaka,P001,Arabica Coffee Beans,Coffee,Beans,45,60,7,315,420,105
270,7/1/2020,S014,Southern,Seremban,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,3,114,150,36
271,7/1/2020,S010,Southern,Johor Bahru,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,3,114,150,36
272,7/1/2020,S002,Northern,George Town,Penang,P005,Robusta Ground Coffee,Coffee,Ground,26,35,3,78,105,27
273,7/1/2020,S009,Central,Putrajaya,WP Putrajaya,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
274,7/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,12,312,420,108
275,7/1/2020,S004,Northern,Taiping,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,19,570,760,190
276,7/1/2020,S010,Southern,Johor Bahru,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,17,510,680,170
277,7/1/2020,S011,Southern,Iskandar Puteri,Johor,P006,Instant Coffee,Coffee,Instant,18,25,7,126,175,49
278,7/1/2020,S001,Northern,Alor Setar,Kedah,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
279,7/1/2020,S006,Central,Shah Alam,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,18,324,450,126
280,7/1/2020,S019,East Coast,Kuantan,Pahang,P013,Oolong Tea,Tea,Oolong Tea,32,45,7,224,315,91
281,7/1/2020,S008,Central,Petaling Jaya,Selangor,P013,Oolong Tea,Tea,Oolong Tea,32,45,3,96,135,39
282,7/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,5,160,225,65
283,7/1/2020,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,6,210,300,90
284,7/1/2020,S014,Southern,Seremban,Negeri Sembilan,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
285,7/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P012,Matcha Green Tea,Tea,Green Tea,35,50,15,525,750,225
286,7/1/2020,S011,Southern,Iskandar Puteri,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,11,385,550,165
287,7/1/2020,S011,Southern,Iskandar Puteri,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
288,7/1/2020,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
289,7/1/2020,S006,Central,Shah Alam,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,19,665,950,285
290,7/1/2020,S003,Northern,Ipoh,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
291,7/1/2020,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,20,360,500,140
292,7/1/2020,S017,East Coast,Kota Bharu,Kelantan,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
293,7/1/2020,S006,Central,Shah Alam,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,3,54,75,21
294,7/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
295,7/1/2020,S008,Central,Petaling Jaya,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
296,7/1/2020,S006,Central,Shah Alam,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,10,100,150,50
297,7/1/2020,S002,Northern,George Town,Penang,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
298,7/1/2020,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,8,80,120,40
299,7/1/2020,S012,Southern,Senai,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
300,7/1/2020,S014,Southern,Seremban,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
301,7/1/2020,S014,Southern,Seremban,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,6,72,108,36
302,7/1/2020,S002,Northern,George Town,Penang,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,7,84,126,42
303,7/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
304,7/1/2020,S013,Southern,Melaka,Melaka,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,7,56,84,28
305,8/1/2020,S011,Southern,Iskandar Puteri,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,3,126,165,39
306,8/1/2020,S012,Southern,Senai,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
307,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
308,8/1/2020,S013,Southern,Melaka,Melaka,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
309,8/1/2020,S004,Northern,Taiping,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,19,798,1045,247
310,8/1/2020,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,3,135,180,45
311,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
312,8/1/2020,S010,Southern,Johor Bahru,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
313,8/1/2020,S013,Southern,Melaka,Melaka,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
314,8/1/2020,S002,Northern,George Town,Penang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,10,380,500,120
315,8/1/2020,S009,Central,Putrajaya,WP Putrajaya,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
316,8/1/2020,S008,Central,Petaling Jaya,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,19,570,760,190
317,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
318,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,7,210,280,70
319,8/1/2020,S013,Southern,Melaka,Melaka,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
320,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,8,144,200,56
321,8/1/2020,S009,Central,Putrajaya,WP Putrajaya,P006,Instant Coffee,Coffee,Instant,18,25,13,234,325,91
322,8/1/2020,S002,Northern,George Town,Penang,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
323,8/1/2020,S007,Central,Cyberjaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,3,54,75,21
324,8/1/2020,S013,Southern,Melaka,Melaka,P013,Oolong Tea,Tea,Oolong Tea,32,45,2,64,90,26
325,8/1/2020,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
326,8/1/2020,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
327,8/1/2020,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,11,198,275,77
328,8/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
329,8/1/2020,S009,Central,Putrajaya,WP Putrajaya,P011,Earl Grey Tea,Tea,Black Tea,20,28,10,200,280,80
330,8/1/2020,S017,East Coast,Kota Bharu,Kelantan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,8,80,120,40
331,8/1/2020,S019,East Coast,Kuantan,Pahang,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
332,8/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,16,160,240,80
333,8/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
334,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
335,8/1/2020,S019,East Coast,Kuantan,Pahang,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,2,24,36,12
336,8/1/2020,S007,Central,Cyberjaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,14,168,252,84
337,8/1/2020,S008,Central,Petaling Jaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,7,84,126,42
338,8/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,13,104,156,52
339,8/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
340,8/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,6,48,72,24
341,9/1/2020,S012,Southern,Senai,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,4,168,220,52
342,9/1/2020,S012,Southern,Senai,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,20,840,1100,260
343,9/1/2020,S001,Northern,Alor Setar,Kedah,P003,Dark Roast Beans,Coffee,Beans,42,55,20,840,1100,260
344,9/1/2020,S001,Northern,Alor Setar,Kedah,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
345,9/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
346,9/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,13,585,780,195
347,9/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P001,Arabica Coffee Beans,Coffee,Beans,45,60,4,180,240,60
348,9/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P001,Arabica Coffee Beans,Coffee,Beans,45,60,7,315,420,105
349,9/1/2020,S013,Southern,Melaka,Melaka,P001,Arabica Coffee Beans,Coffee,Beans,45,60,10,450,600,150
350,9/1/2020,S010,Southern,Johor Bahru,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
351,9/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
352,9/1/2020,S013,Southern,Melaka,Melaka,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
353,9/1/2020,S004,Northern,Taiping,Perak,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
354,9/1/2020,S004,Northern,Taiping,Perak,P002,Robusta Coffee Beans,Coffee,Beans,38,50,12,456,600,144
355,9/1/2020,S001,Northern,Alor Setar,Kedah,P005,Robusta Ground Coffee,Coffee,Ground,26,35,4,104,140,36
356,9/1/2020,S012,Southern,Senai,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,3,78,105,27
357,9/1/2020,S011,Southern,Iskandar Puteri,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,13,338,455,117
358,9/1/2020,S010,Southern,Johor Bahru,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,12,312,420,108
359,9/1/2020,S003,Northern,Ipoh,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,20,600,800,200
360,9/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,2,60,80,20
361,9/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
362,9/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
363,9/1/2020,S012,Southern,Senai,Johor,P006,Instant Coffee,Coffee,Instant,18,25,14,252,350,98
364,9/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
365,9/1/2020,S017,East Coast,Kota Bharu,Kelantan,P006,Instant Coffee,Coffee,Instant,18,25,7,126,175,49
366,9/1/2020,S004,Northern,Taiping,Perak,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
367,9/1/2020,S008,Central,Petaling Jaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,15,270,375,105
368,9/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,13,416,585,169
369,9/1/2020,S014,Southern,Seremban,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,6,192,270,78
370,9/1/2020,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
371,9/1/2020,S011,Southern,Iskandar Puteri,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,18,630,900,270
372,9/1/2020,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,7,245,350,105
373,9/1/2020,S002,Northern,George Town,Penang,P012,Matcha Green Tea,Tea,Green Tea,35,50,3,105,150,45
374,9/1/2020,S017,East Coast,Kota Bharu,Kelantan,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
375,9/1/2020,S017,East Coast,Kota Bharu,Kelantan,P012,Matcha Green Tea,Tea,Green Tea,35,50,19,665,950,285
376,9/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P012,Matcha Green Tea,Tea,Green Tea,35,50,15,525,750,225
377,9/1/2020,S006,Central,Shah Alam,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,3,105,150,45
378,9/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
379,9/1/2020,S006,Central,Shah Alam,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
380,9/1/2020,S010,Southern,Johor Bahru,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,16,288,400,112
381,9/1/2020,S013,Southern,Melaka,Melaka,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
382,9/1/2020,S003,Northern,Ipoh,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,18,360,504,144
383,9/1/2020,S003,Northern,Ipoh,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
384,9/1/2020,S001,Northern,Alor Setar,Kedah,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
385,9/1/2020,S007,Central,Cyberjaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
386,9/1/2020,S006,Central,Shah Alam,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,3,30,45,15
387,9/1/2020,S004,Northern,Taiping,Perak,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
388,9/1/2020,S001,Northern,Alor Setar,Kedah,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,9,90,135,45
389,9/1/2020,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
390,9/1/2020,S012,Southern,Senai,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,3,36,54,18
391,9/1/2020,S012,Southern,Senai,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,13,156,234,78
392,9/1/2020,S015,Southern,Seremban 2,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,6,72,108,36
393,9/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
394,9/1/2020,S010,Southern,Johor Bahru,Johor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,7,56,84,28
395,10/1/2020,S014,Southern,Seremban,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
396,10/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
397,10/1/2020,S001,Northern,Alor Setar,Kedah,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
398,10/1/2020,S004,Northern,Taiping,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
399,10/1/2020,S017,East Coast,Kota Bharu,Kelantan,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
400,10/1/2020,S008,Central,Petaling Jaya,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
401,10/1/2020,S009,Central,Putrajaya,WP Putrajaya,P001,Arabica Coffee Beans,Coffee,Beans,45,60,7,315,420,105
402,10/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,10,450,600,150
403,10/1/2020,S013,Southern,Melaka,Melaka,P001,Arabica Coffee Beans,Coffee,Beans,45,60,12,540,720,180
404,10/1/2020,S019,East Coast,Kuantan,Pahang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
405,10/1/2020,S018,East Coast,Kuala Terengganu,Terengganu,P002,Robusta Coffee Beans,Coffee,Beans,38,50,8,304,400,96
406,10/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
407,10/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P002,Robusta Coffee Beans,Coffee,Beans,38,50,1,38,50,12
408,10/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P002,Robusta Coffee Beans,Coffee,Beans,38,50,8,304,400,96
409,10/1/2020,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
410,10/1/2020,S006,Central,Shah Alam,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
411,10/1/2020,S007,Central,Cyberjaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,12,456,600,144
412,10/1/2020,S003,Northern,Ipoh,Perak,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
413,10/1/2020,S017,East Coast,Kota Bharu,Kelantan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,2,52,70,18
414,10/1/2020,S010,Southern,Johor Bahru,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,9,234,315,81
415,10/1/2020,S002,Northern,George Town,Penang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,1,30,40,10
416,10/1/2020,S004,Northern,Taiping,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,14,420,560,140
417,10/1/2020,S006,Central,Shah Alam,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
418,10/1/2020,S012,Southern,Senai,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
419,10/1/2020,S014,Southern,Seremban,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,6,180,240,60
420,10/1/2020,S016,Southern,Sendayan,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
421,10/1/2020,S012,Southern,Senai,Johor,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
422,10/1/2020,S012,Southern,Senai,Johor,P006,Instant Coffee,Coffee,Instant,18,25,3,54,75,21
423,10/1/2020,S014,Southern,Seremban,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
424,10/1/2020,S014,Southern,Seremban,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
425,10/1/2020,S001,Northern,Alor Setar,Kedah,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
426,10/1/2020,S002,Northern,George Town,Penang,P006,Instant Coffee,Coffee,Instant,18,25,8,144,200,56
